Date,Input 1,Input 2,Share price
42590.0,0.0,0.0,188.783
42591.0,0.0,0.0,188.184
42592.0,0.0,0.0,187.984
42593.0,0.0,0.0,188.683
42594.0,0.0,0.0,187.784
42597.0,0.0,0.0,191.083
42598.0,0.0,0.0,195.383
42599.0,0.0,0.0,192.983
42600.0,0.0,0.0,202.982
42601.0,0.0,0.0,201.782
42604.0,0.0,0.0,204.782
42605.0,0.0,0.0,203.582
42606.0,0.0,0.0,200.982
42607.0,0.0,0.0,199.483
42608.0,0.0,0.0,200.382
42611.0,0.0,0.0,201.382
42612.0,0.0,0.0,204.782
42613.0,0.0,0.0,201.782
42614.0,0.0,0.0,202.582
42615.0,0.0,0.0,201.782
42618.0,0.0,0.0,210.182
42619.0,0.0,0.0,214.981
42620.0,0.0,0.0,213.181
42621.0,0.0,0.0,214.981
42622.0,0.0,0.0,213.781
42625.0,0.0,0.0,206.982
42626.0,0.0,0.0,207.982
42627.0,0.0,0.0,208.582
42628.0,0.0,0.0,209.782
42632.0,0.0,0.0,209.382
42633.0,0.0,0.0,208.982
42634.0,0.0,0.0,211.181
42635.0,0.0,0.0,214.581
42636.0,0.0,0.0,218.181
42639.0,0.0,0.0,212.981
42640.0,0.0,0.0,215.781
42641.0,0.0,0.0,216.581
42642.0,0.0,0.0,217.581
42643.0,0.0,0.0,212.981
42646.0,0.0,0.0,216.781
42647.0,0.0,0.0,217.381
42648.0,0.0,0.0,217.381
42649.0,0.0,0.0,217.381
42650.0,0.0,0.0,216.181
42654.0,0.0,0.0,215.781
42655.0,0.0,0.0,213.381
42656.0,0.0,0.0,209.982
42657.0,0.0,0.0,208.982
42660.0,0.0,0.0,208.782
42661.0,0.0,0.0,212.381
42662.0,0.0,0.0,212.781
42663.0,0.0,0.0,214.181
42667.0,0.0,0.0,215.381
42668.0,0.0,0.0,214.781
42669.0,0.0,0.0,212.181
42670.0,0.0,0.0,210.582
42671.0,0.0,0.0,207.982
42674.0,0.0,0.0,205.782
42675.0,0.0,0.0,207.182
42676.0,0.0,0.0,204.382
42677.0,0.0,0.0,201.982
42678.0,0.0,0.0,199.982
42681.0,0.0,0.0,204.182
42682.0,0.0,0.0,205.582
42683.0,0.0,0.0,202.382
42684.0,0.0,0.0,208.182
42685.0,0.0,0.0,199.982
42688.0,0.0,0.0,192.583
42689.0,0.0,0.0,193.183
42690.0,0.0,0.0,196.883
42691.0,0.0,0.0,194.783
42692.0,0.0,0.0,195.383
42695.0,0.0,0.0,193.583
42696.0,0.0,0.0,195.783
42697.0,0.0,0.0,194.283
42698.0,0.0,0.0,192.183
42699.0,0.0,0.0,192.983
42702.0,0.0,0.0,195.283
42703.0,0.0,0.0,192.983
42704.0,0.0,0.0,193.683
42705.0,0.0,0.0,194.483
42706.0,0.0,0.0,190.983
42709.0,0.0,0.0,189.983
42710.0,0.0,0.0,189.883
42711.0,0.0,0.0,190.183
