Date,Input 1,Input 2,Share price
41614.0,0.1366993869032091,0.038556318072482824,91.992
41617.0,0.13831289471407562,0.03792663782075358,92.472
41618.0,0.14241558692294498,0.03738238149385931,93.232
41619.0,0.15450217043155773,0.03648794126214477,94.912
41620.0,0.1386183028072578,0.036136623309019934,93.472
41621.0,0.13342790029174537,0.03545093220202245,93.232
41624.0,0.1429187457713127,0.034559793122587994,94.592
41625.0,0.12677119117141886,0.033755671492529164,93.152
41626.0,0.1265456160630192,0.033114207222121855,93.432
41627.0,0.1176322882525444,0.032021267621696006,92.752
41628.0,0.11479258348433863,0.03170716690518241,92.712
41631.0,0.11939667351656813,0.03154772981206488,93.432
41632.0,0.12064849944581806,0.03103224312115325,93.832
41635.0,0.14359125341501786,0.030468874905544386,96.632
41638.0,0.16261399279886235,0.030315288729289253,99.151
41639.0,0.15808322633478575,0.030194112947445007,98.911
41641.0,0.17205092624713814,0.029969376854955942,100.891
41642.0,0.151742770090393,0.027853033727359214,98.791
41645.0,0.15167287183057404,0.026575844766349953,99.111
41646.0,0.14615987286291274,0.02596873643676344,98.791
41647.0,0.15625639389376927,0.025738993899020356,100.291
41648.0,0.13921290990049828,0.02541724107867773,98.591
41649.0,0.14422665902624907,0.024843326110616074,99.471
41652.0,0.1402301859814122,0.024899032576002945,99.311
41653.0,0.1314605795660863,0.02457906215057585,98.591
41654.0,0.15509592785988943,0.024881363900640965,101.691
41655.0,0.1587153018313805,0.025312108419725754,102.491
41656.0,0.18176328799236247,0.02655196719621883,105.791
41659.0,0.16523570721772285,0.02698949936173094,104.091
41660.0,0.1612945351039995,0.027234119558318323,103.991
41661.0,0.16930487423024748,0.027356572546419995,105.391
41662.0,0.15817110670460124,0.026562550170653905,104.391
41663.0,0.1201033026918587,0.02612056109139191,100.191
41666.0,0.09667521533447097,0.02585053910532113,97.871
41667.0,0.11858436639460779,0.022969246271123834,100.591
41668.0,0.16377456739761842,0.022388820026605534,106.391
41669.0,0.17843564265341813,0.022745057107891684,108.69
41674.0,0.12292356818916446,0.022577127117436153,102.091
41675.0,0.12050435395872305,0.02190031985609586,102.091
41676.0,0.11472234514362135,0.021167778729655286,101.691
41677.0,0.13933750274094062,0.020275073806067457,104.891
41680.0,0.15139674386780488,0.0195188635366285,106.691
41681.0,0.1435809644215073,0.019377762805432654,105.991
41682.0,0.15395256108782301,0.019210337260172638,107.591
41683.0,0.1548863331203524,0.01915316328251461,107.991
41684.0,0.16561181511532475,0.019245935251432096,109.69
